method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,used_cache,cache_load_time,gsplat_cfg_file_path,plot_series,num_points_jitter
vggt,100,42,,23313,ba,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,radial,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,aliked+sp,250,gsplat,,indoor,29.298311233520508,0.17961890995502472,0.903824508190155,1000000,0,0,,,0.8666705413055233,0.16363866718053213,23313,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_gtext_gtint_steps15000,0.4978,0.026013,100,8.293748,,,,0.0,0,0,150.04613089561462,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam/eval_results.json,bonsai_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam,bonsai_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_gtext_gtint_steps15000_val_step14999.json,23313,True,1.627924919128418,,vggt | ba,20398.875
vggt,100,42,0.0,10000,confidence,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.265613555908203,0.18967266380786896,0.8925405144691467,1000000,0,0,,,0.816223144085861,0.17311989648457882,10000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p10000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,2.4963345527648926,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p10000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p10000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,10000,True,0.838965654373169,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | confidence,9250.0
vggt,100,42,0.0,50000,confidence,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.71799087524414,0.16552463173866272,0.9012244343757629,1000000,0,0,,,0.8445850102215171,0.1605005524446262,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.861292600631714,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,50000,True,0.7956511974334717,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | confidence,46250.0
vggt,100,42,0.0,100000,confidence,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.766035079956055,0.16030235588550568,0.9030972123146057,1000000,0,0,,,0.8497935365631333,0.15775569959691255,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,3.2635350227355957,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,100000,True,0.8075981140136719,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | confidence,92500.0
vggt,100,42,0.0,500000,confidence,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.570180892944336,0.15541605651378632,0.8990991711616516,1000000,0,0,,,0.8468448055921397,0.15827157948416049,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,6.628199338912964,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,500000,True,0.85202956199646,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | confidence,462500.0
vggt,100,42,0.0,1000000,confidence,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.273866653442383,0.15874627232551575,0.8960159420967102,1000000,0,0,,,0.8374987581552352,0.1610283966752942,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,10.455135822296143,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,1000000,True,0.7880196571350098,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_confidence_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | confidence,925000.0
vggt,100,42,0.0,1000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,25.26476287841797,0.3253254294395447,0.8171031475067139,1000000,0,0,,,0.65131865940441,0.25198836562803484,1000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,4.157998323440552,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,1000,True,3.7052133083343506,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,975.0
vggt,100,42,0.0,5000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.098228454589844,0.21765267848968506,0.8746643662452698,1000000,0,0,,,0.7853979181360314,0.19121034960844008,5000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p5000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,5.059723138809204,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p5000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p5000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,5000,True,1.7771973609924316,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,4875.0
vggt,100,42,0.0,10000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.61226463317871,0.18992339074611664,0.8901752829551697,1000000,0,0,,,0.8211046624408286,0.1743514718569207,10000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p10000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,6.62986159324646,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p10000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p10000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,10000,True,1.8079872131347656,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,9750.0
vggt,100,42,0.0,50000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.795061111450195,0.15884393453598022,0.9024251699447632,1000000,0,0,,,0.8508383085233502,0.1576250369193556,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p50000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,17.533140897750854,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p50000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p50000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,50000,True,1.7645113468170166,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,48750.0
vggt,100,42,0.0,100000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.821516036987305,0.1529553234577179,0.902302622795105,1000000,0,0,,,0.8548914946620535,0.15572416843006584,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p100000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,31.63153862953186,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p100000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p100000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,100000,True,1.7847161293029785,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,97500.0
vggt,100,42,0.0,500000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.349044799804688,0.15063686668872833,0.8940211534500122,1000000,0,0,,,0.8427302089312232,0.1593406559160218,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p500000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,141.851904630661,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p500000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p500000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,500000,True,1.8802084922790527,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,487500.0
vggt,100,42,0.0,1000000,imagefps,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.257461547851562,0.1514240950345993,0.8906289935112,1000000,0,0,,,0.8385645600981027,0.1613391289466989,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,278.0781478881836,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_imagefps_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,1000000,True,1.8622174263000488,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_imagefps_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | imagefps,975000.0
vggt,100,42,0.0,1000,random,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,25.36220359802246,0.31219813227653503,0.8237674236297607,1000000,0,0,,,0.665123624527431,0.24496933723974745,1000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.6617510318756104,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,1000,True,0.7929377555847168,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | random,1025.0
vggt,100,42,0.0,5000,random,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.33568000793457,0.20388086140155792,0.8824469447135925,1000000,0,0,,,0.8028475062617858,0.1828626077910951,5000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.6689023971557617,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,5000,True,0.8033347129821777,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | random,5125.0
vggt,100,42,0.0,10000,random,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.768634796142578,0.17924197018146515,0.8963567614555359,1000000,0,0,,,0.8342087753915879,0.16761676192592825,10000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,2.7145462036132812,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,10000,True,0.8463554382324219,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | random,10250.0
vggt,100,42,0.0,50000,random,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,28.09678840637207,0.15370230376720428,0.9068578481674194,1000000,0,0,,,0.8621919066624024,0.15348141930384812,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,3.044579267501831,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,50000,True,0.7892751693725586,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | random,51249.99999999999
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,28.083406448364258,0.14783841371536255,0.90664142370224,1000000,0,0,,,0.8654372138276822,0.15164650547271283,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,100000,,,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | random,102499.99999999999
vggt,100,42,0.0,500000,random,,,,0,10,minfarthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat_cfg,,indoor,27.72613525390625,0.14346709847450256,0.9014544486999512,1000000,0,0,,,0.8584861046234611,0.15302493680412455,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,5.889886379241943,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000,,500000,True,0.8331103324890137,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_gtext_gtint_steps15000/stats/config.json,vggt | random,512499.99999999994
